City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Fereydun Kenar,IR,2021-07-22 08:15:21,36.6864,52.5225,93.51,66,5,9.64
279,Harmanli,BG,2021-07-22 08:15:22,41.9333,25.9,79.95,39,0,11.25
280,Vagur,FO,2021-07-22 08:15:22,61.4732,-6.8119,50.99,93,7,11.54
281,Poum,NC,2021-07-22 08:15:23,-20.2333,164.0167,71.51,72,0,12.68
282,Abbeville,FR,2021-07-22 08:15:23,50.1,1.8333,75.27,72,0,5.79
283,Ponta Do Sol,PT,2021-07-22 08:15:23,32.6667,-17.1,73.0,73,0,3.33
284,Cedral,MX,2021-07-22 08:15:24,23.8,-100.7333,63.68,84,100,10.02
285,Emirdag,TR,2021-07-22 08:15:24,39.0197,31.15,75.52,39,0,11.92
286,Eyl,SO,2021-07-22 08:15:25,7.9803,49.8164,90.93,42,17,30.27
287,Aras,ES,2021-07-22 08:15:25,42.5617,-2.356,79.05,56,0,3.44
288,Basoko,CD,2021-07-22 08:15:26,1.2391,23.616,85.71,48,98,3.15
289,Vao,NC,2021-07-22 08:15:26,-22.6667,167.4833,71.35,68,2,15.23
290,Atar,MR,2021-07-22 08:15:26,20.5169,-13.0499,80.49,27,13,9.98
291,Bilasipara,IN,2021-07-22 08:15:27,26.232,90.2347,85.91,82,100,5.97
292,Los Llanos De Aridane,ES,2021-07-22 08:15:27,28.6585,-17.9182,67.75,83,20,20.71
293,Fairbanks,US,2021-07-22 08:12:17,64.8378,-147.7164,71.6,52,75,5.75
294,Plyussa,RU,2021-07-22 08:15:28,58.4308,29.3654,65.48,46,100,9.4
295,Norman Wells,CA,2021-07-22 08:15:28,65.282,-126.8329,55.44,94,40,3.44
296,Dire,ML,2021-07-22 08:15:29,12.2833,-10.9667,76.14,93,100,5.44
297,Doka,SD,2021-07-22 08:15:29,13.5167,35.7667,77.23,69,36,15.35
298,Idrinskoye,RU,2021-07-22 08:15:29,54.3708,92.1358,78.28,51,0,1.68
299,Yumen,CN,2021-07-22 08:15:30,40.2833,97.2,91.54,26,43,21.47
300,Burnie,AU,2021-07-22 08:15:30,-41.0667,145.9167,50.92,82,100,11.03
301,Ambilobe,MG,2021-07-22 08:15:31,-13.2,49.05,86.76,31,0,9.69
302,Kalmunai,LK,2021-07-22 08:15:31,7.4167,81.8167,90.3,48,100,11.23
303,Chesma,RU,2021-07-22 08:15:32,53.8111,60.6533,83.26,50,2,7.16
304,Sao Felix Do Xingu,BR,2021-07-22 08:15:32,-6.6447,-51.995,69.8,57,8,1.86
305,Sur,OM,2021-07-22 08:15:32,22.5667,59.5289,97.72,48,92,5.5
306,Terrace,CA,2021-07-22 08:15:33,54.5163,-128.6035,56.43,94,90,12.66
307,Luderitz,NA,2021-07-22 08:15:33,-26.6481,15.1594,57.52,28,62,13.91
308,La Ronge,CA,2021-07-22 08:15:33,55.1001,-105.2842,68.25,83,20,9.22
309,Lakatoro,VU,2021-07-22 08:15:34,-16.0999,167.4164,78.75,83,17,6.87
310,Ixtapa,MX,2021-07-22 08:15:34,20.7,-105.2,83.23,85,91,1.68
311,Goderich,CA,2021-07-22 08:15:35,43.7501,-81.7165,52.92,93,100,2.3
312,Mehamn,NO,2021-07-22 08:15:35,71.0357,27.8492,44.78,72,100,21.27
313,Rio Gallegos,AR,2021-07-22 08:12:54,-51.6226,-69.2181,39.25,70,0,4.61
314,Sargatskoye,RU,2021-07-22 08:15:36,55.6101,73.4972,83.77,36,9,10.42
315,Hualmay,PE,2021-07-22 08:15:36,-11.0964,-77.6139,61.93,86,39,8.03
316,Srednekolymsk,RU,2021-07-22 08:15:36,67.45,153.6833,67.26,51,100,3.0
317,Mount Gambier,AU,2021-07-22 08:15:37,-37.8333,140.7667,42.71,93,90,17.27
318,Kovdor,RU,2021-07-22 08:15:37,67.5662,30.4758,46.8,88,87,7.7
319,Metsavan,AM,2021-07-22 08:11:13,41.2016,44.2288,81.84,50,7,7.05
320,Mwinilunga,ZM,2021-07-22 08:15:38,-11.7358,24.4293,71.01,30,35,10.49
321,Kawalu,ID,2021-07-22 08:15:38,-7.3817,108.2082,85.75,53,76,6.87
322,Roblin,CA,2021-07-22 08:15:39,51.23,-101.3565,61.79,92,1,5.32
323,Chapais,CA,2021-07-22 08:15:39,49.7834,-74.8492,49.78,64,99,2.59
324,Catuday,PH,2021-07-22 08:15:39,16.2923,119.8062,78.87,86,100,21.32
325,Jumla,NP,2021-07-22 08:15:40,29.2747,82.1838,69.8,82,99,2.57
326,Saint-Raymond,CA,2021-07-22 08:10:46,45.467,-73.6095,60.82,91,60,2.21
327,Antalaha,MG,2021-07-22 08:15:40,-14.9003,50.2788,76.37,60,0,9.08
328,Whitehorse,CA,2021-07-22 08:14:40,60.7161,-135.0538,57.02,90,19,6.76
329,Labuhan,ID,2021-07-22 08:15:41,-6.8844,112.2051,86.0,63,43,11.32
330,Nago,JP,2021-07-22 08:15:41,26.5881,127.9761,81.45,94,100,27.13
331,Ikalamavony,MG,2021-07-22 08:15:42,-21.15,46.5833,74.28,30,0,3.44
332,Nalut,LY,2021-07-22 08:15:42,30.3333,10.85,84.31,25,0,9.28
333,Methoni,GR,2021-07-22 08:15:43,36.8197,21.7049,87.66,67,0,6.64
334,Grandview,US,2021-07-22 08:15:43,38.8858,-94.533,72.9,90,1,1.01
335,Carnarvon,AU,2021-07-22 08:15:44,-24.8667,113.6333,69.87,54,0,12.66
336,Najran,SA,2021-07-22 08:15:44,17.4924,44.1277,92.05,26,7,11.01
337,Ariquemes,BR,2021-07-22 08:15:44,-9.9133,-63.0408,67.32,64,0,3.0
338,Merauke,ID,2021-07-22 08:15:45,-8.4667,140.3333,80.53,76,61,16.31
339,Port-Cartier,CA,2021-07-22 08:15:45,50.0334,-66.8654,59.76,82,100,3.71
340,Oistins,BB,2021-07-22 08:14:39,13.0667,-59.5333,80.69,83,40,17.27
341,Srivardhan,IN,2021-07-22 08:15:46,18.0333,73.0167,80.42,85,100,18.5
342,Jalu,LY,2021-07-22 08:15:46,29.0331,21.5482,85.78,46,9,9.46
343,Trelew,AR,2021-07-22 08:15:47,-43.249,-65.3051,51.66,51,100,9.19
344,Podgornoye,RU,2021-07-22 08:15:47,51.735,39.1496,73.62,56,40,11.18
345,Ouegoa,NC,2021-07-22 08:15:47,-20.35,164.4333,69.37,69,0,6.78
346,Praia,CV,2021-07-22 08:15:48,14.9215,-23.5087,77.54,83,20,4.61
347,Cayenne,GF,2021-07-22 08:15:48,4.9333,-52.3333,78.1,88,0,2.3
348,Chodavaram,IN,2021-07-22 08:15:49,17.8333,82.95,84.04,65,99,9.1
349,Amalapuram,IN,2021-07-22 08:15:49,16.5833,82.0167,80.98,90,100,13.02
350,Broome,US,2021-07-22 08:15:49,42.2506,-75.833,57.58,88,1,5.75
351,Anshun,CN,2021-07-22 08:15:50,26.25,105.9333,77.88,72,99,8.1
352,Raudeberg,NO,2021-07-22 08:15:50,61.9875,5.1352,59.86,86,98,9.33
353,Husavik,IS,2021-07-22 08:15:51,66.0449,-17.3389,62.51,76,1,0.87
354,Aykhal,RU,2021-07-22 08:15:51,66.0,111.5,67.82,58,53,10.74
355,Saint Anthony,US,2021-07-22 08:15:51,45.0205,-93.218,73.72,90,1,3.0
356,Diveyevo,RU,2021-07-22 08:15:52,55.0433,43.2418,71.96,51,49,11.72
357,Itarema,BR,2021-07-22 08:15:52,-2.9248,-39.9167,76.42,79,26,14.27
358,Bafq,IR,2021-07-22 08:15:53,31.6128,55.4107,100.35,8,0,8.37
359,Mbinga,TZ,2021-07-22 08:15:53,-10.9333,35.0167,69.46,54,48,6.82
360,Okha,RU,2021-07-22 08:15:54,53.5739,142.9478,72.99,76,95,8.43
361,Freeport,US,2021-07-22 08:14:57,40.6576,-73.5832,69.78,80,1,1.01
362,Maragogi,BR,2021-07-22 08:15:11,-9.0122,-35.2225,73.96,81,76,12.15
363,Jian,CN,2021-07-22 08:15:54,27.1172,114.9793,93.88,46,37,11.1
364,Vikesa,NO,2021-07-22 08:15:55,58.6376,6.0913,58.89,69,37,10.36
365,Cuiluan,CN,2021-07-22 08:15:55,47.72,128.648,85.96,58,92,8.01
366,Camacha,PT,2021-07-22 08:15:56,33.0833,-16.3333,69.53,83,40,12.66
367,Port Arthur,CN,2021-07-22 08:15:56,38.8,121.2667,86.22,71,94,4.18
368,Victoria,HK,2021-07-22 08:12:06,22.2855,114.1577,91.26,76,74,5.99
369,Toropets,RU,2021-07-22 08:15:57,56.4978,31.6353,64.78,43,38,7.96
370,Ligayan,PH,2021-07-22 08:15:57,4.6533,119.4706,83.08,75,100,16.35
371,Monrovia,LR,2021-07-22 08:15:57,6.3005,-10.7969,74.97,81,92,6.2
372,Helsinki,FI,2021-07-22 08:15:21,60.1695,24.9355,71.17,45,0,10.0
373,Osoyoos,CA,2021-07-22 08:15:58,49.0331,-119.4524,67.59,37,0,8.05
374,Gizo,SB,2021-07-22 08:15:58,-8.103,156.8419,82.4,76,76,4.99
375,Barahona,DO,2021-07-22 08:15:59,18.2085,-71.1008,77.43,85,18,2.68
376,Rabo De Peixe,PT,2021-07-22 08:15:59,37.8,-25.5833,67.51,73,20,12.66
377,Uyskoye,RU,2021-07-22 08:16:00,54.3775,60.0047,83.26,45,2,8.95
378,Shakawe,BW,2021-07-22 08:16:00,-18.3667,21.85,62.33,28,0,10.13
379,Manokwari,ID,2021-07-22 08:16:00,-0.8667,134.0833,81.3,81,94,8.48
380,Yangjiang,CN,2021-07-22 08:16:01,21.85,111.9667,85.95,75,61,8.68
381,Wolfsberg,AT,2021-07-22 08:16:02,46.8406,14.8442,74.62,54,11,5.01
382,Cap Malheureux,MU,2021-07-22 08:16:02,-19.9842,57.6142,75.69,59,70,15.99
383,Walvis Bay,NA,2021-07-22 08:16:02,-22.9575,14.5053,63.55,34,0,2.3
384,Port Shepstone,ZA,2021-07-22 08:15:21,-30.7414,30.455,58.69,36,40,27.27
385,Yako,BF,2021-07-22 08:16:03,12.9667,-2.2667,80.51,65,100,12.75
386,Nemuro,JP,2021-07-22 08:16:03,43.3236,145.575,72.03,90,61,12.24
387,Dong Xoai,VN,2021-07-22 08:16:04,11.5333,106.9167,88.07,66,100,7.05
388,Havre-Saint-Pierre,CA,2021-07-22 08:16:04,50.2334,-63.5986,57.56,82,90,9.22
389,Margate,GB,2021-07-22 08:16:05,51.3813,1.3862,73.96,71,0,8.77
390,Tomigusuku,JP,2021-07-22 08:16:05,26.185,127.675,81.14,96,75,20.71
391,Camopi,GF,2021-07-22 08:16:05,3.1655,-52.3158,70.2,100,42,1.81
392,Odweyne,SO,2021-07-22 08:16:06,9.4092,45.064,77.99,48,82,30.49
393,Trinidad,BO,2021-07-22 08:16:06,-14.8333,-64.9,62.74,58,0,3.76
394,Hay River,CA,2021-07-22 08:16:07,60.8156,-115.7999,62.58,82,40,4.61
395,Millinocket,US,2021-07-22 08:14:06,45.6573,-68.7098,58.41,94,90,9.22
396,Vanavara,RU,2021-07-22 08:16:07,60.34,102.2797,64.83,74,100,10.02
397,Lakes Entrance,AU,2021-07-22 08:16:08,-37.8811,147.981,48.18,76,100,8.5
398,Hvide Sande,DK,2021-07-22 08:16:08,56.0045,8.1294,62.65,82,75,8.05
399,Solnechnyy,RU,2021-07-22 08:16:09,50.7214,136.6319,86.16,61,100,5.01
400,Viedma,AR,2021-07-22 08:16:09,-40.8135,-62.9967,49.42,47,100,10.78
401,Sechura,PE,2021-07-22 08:16:10,-5.5569,-80.8222,64.51,83,7,9.46
402,Iconha,BR,2021-07-22 08:16:10,-20.7931,-40.8111,59.23,90,0,3.2
403,Brigantine,US,2021-07-22 08:16:10,39.4101,-74.3646,68.02,91,1,6.91
404,Buala,SB,2021-07-22 08:16:11,-8.145,159.5921,80.04,84,13,7.16
405,Prieska,ZA,2021-07-22 08:16:11,-29.6641,22.7474,41.67,53,35,10.0
406,Winneba,GH,2021-07-22 08:16:12,5.3511,-0.6231,79.27,75,98,7.99
407,Kenai,US,2021-07-22 08:16:12,60.5544,-151.2583,56.03,96,90,8.05
408,Gazli,UZ,2021-07-22 08:16:12,40.1333,63.45,98.37,13,0,7.76
409,Bouna,CI,2021-07-22 08:16:13,9.2667,-3.0,75.24,76,33,10.09
410,Shirokiy,RU,2021-07-22 08:16:13,49.758,129.523,88.0,63,63,2.53
411,Pompeu,BR,2021-07-22 08:16:14,-19.2244,-44.9353,55.99,70,1,3.04
412,Sivakasi,IN,2021-07-22 08:16:14,9.45,77.8167,97.12,37,88,18.59
413,Nabire,ID,2021-07-22 08:16:15,-3.3667,135.4833,79.12,85,95,2.91
414,Abha,SA,2021-07-22 08:16:15,18.2164,42.5053,76.82,73,20,11.5
415,Jhol,PK,2021-07-22 08:16:15,25.9551,68.8882,102.27,22,0,8.16
416,Chara,RU,2021-07-22 08:16:16,56.9064,118.2631,76.28,50,100,4.54
417,Ternate,ID,2021-07-22 08:16:16,0.8,127.4,82.45,76,28,11.63
418,Sao Joaquim,BR,2021-07-22 08:16:17,-28.2939,-49.9317,40.15,52,0,2.91
419,Balakhta,RU,2021-07-22 08:16:17,55.38,91.6,76.26,51,4,1.45
420,Cutlerville,US,2021-07-22 08:16:18,42.8409,-85.6636,62.4,87,1,3.44
421,Waipawa,NZ,2021-07-22 08:16:18,-41.4122,175.5153,48.83,94,100,10.33
422,Kavaratti,IN,2021-07-22 08:16:19,10.5669,72.642,82.65,81,100,23.91
423,Katsuura,JP,2021-07-22 08:16:19,35.1333,140.3,87.91,74,10,8.23
424,Hanstholm,DK,2021-07-22 08:16:19,57.1167,8.6167,63.75,72,0,12.24
425,Presidente Olegario,BR,2021-07-22 08:16:20,-18.4178,-46.4181,57.9,69,8,3.04
426,Grindavik,IS,2021-07-22 08:16:20,63.8424,-22.4338,55.56,100,90,14.97
427,Choya,RU,2021-07-22 08:16:21,52.0108,86.5467,85.66,42,100,3.67
428,Tianmen,CN,2021-07-22 08:16:21,30.6516,113.1603,90.61,67,100,6.2
429,Khetia,IN,2021-07-22 08:16:22,21.6667,74.5833,90.14,57,100,15.97
430,Kavarna,BG,2021-07-22 08:16:22,43.4333,28.3333,77.34,57,1,23.02
431,Jadu,LY,2021-07-22 08:16:22,31.953,12.0261,76.87,39,0,5.41
432,Makakilo City,US,2021-07-22 08:16:23,21.3469,-158.0858,77.32,67,1,5.75
433,Grand Gaube,MU,2021-07-22 08:16:23,-20.0064,57.6608,75.6,59,76,15.99
434,Lahij,YE,2021-07-22 08:16:24,13.1667,44.5833,93.27,35,9,6.04
435,Tuy Hoa,VN,2021-07-22 08:16:24,13.0833,109.3,92.5,48,94,15.21
436,Santa Maria,BR,2021-07-22 08:16:24,-29.6842,-53.8069,45.77,74,0,4.07
437,Mikhaylovka,RU,2021-07-22 08:16:25,50.06,43.2379,81.07,53,15,10.87
438,Huaibei,CN,2021-07-22 08:16:25,33.9744,116.7917,87.57,62,100,10.6
439,Popondetta,PG,2021-07-22 08:16:26,-8.7537,148.2534,76.68,88,30,1.34
440,Palmer,US,2021-07-22 08:16:26,42.1584,-72.3287,63.01,84,1,0.0
441,Hofn,IS,2021-07-22 08:16:26,64.2539,-15.2082,53.62,82,0,8.05
442,Tezu,IN,2021-07-22 08:16:27,27.9167,96.1667,97.79,48,14,2.04
443,Pimentel,PE,2021-07-22 08:16:27,-6.8367,-79.9342,64.04,86,93,10.69
444,Zelenoborskiy,RU,2021-07-22 08:16:28,66.845,32.3622,50.88,67,95,13.98
445,Chipurupalle,IN,2021-07-22 08:16:28,18.3,83.5667,89.08,61,100,4.21
446,Vila Velha,BR,2021-07-22 08:12:13,-20.3297,-40.2925,64.35,94,40,0.0
447,Dalvik,IS,2021-07-22 08:16:29,65.9702,-18.5286,62.53,68,5,2.82
448,Bubaque,GW,2021-07-22 08:16:29,11.2833,-15.8333,80.37,81,50,11.16
449,Gospic,HR,2021-07-22 08:16:30,44.5461,15.3747,74.89,41,54,7.2
450,Fujin,CN,2021-07-22 08:16:30,47.26,132.0322,91.02,50,100,5.66
451,Fortuna,US,2021-07-22 08:16:30,40.5982,-124.1573,55.85,90,71,3.47
452,Teguise,ES,2021-07-22 08:16:31,29.0605,-13.564,68.22,78,20,24.16
453,Belyy Yar,RU,2021-07-22 08:16:31,53.6039,91.3903,80.49,47,0,8.95
454,Bambanglipuro,ID,2021-07-22 08:16:32,-7.95,110.2833,82.65,67,49,16.91
455,Bumbuna,SL,2021-07-22 08:16:32,9.05,-11.7333,72.88,98,99,3.22
456,Berdigestyakh,RU,2021-07-22 08:16:32,62.0989,126.6992,82.09,32,39,8.84
457,Lanxi,CN,2021-07-22 08:16:33,29.2195,119.477,84.67,78,43,9.44
458,Ostrovnoy,RU,2021-07-22 08:16:33,68.0531,39.5131,48.06,85,100,5.95
459,Dingle,PH,2021-07-22 08:16:34,10.9995,122.6711,83.55,74,98,16.46
460,Richards Bay,ZA,2021-07-22 08:16:34,-28.783,32.0377,65.66,40,3,14.25
461,Karratha,AU,2021-07-22 08:16:34,-20.7377,116.8463,85.32,31,17,14.79
462,Uthal,PK,2021-07-22 08:16:35,25.8072,66.6219,96.89,46,0,4.59
463,Tarut,SA,2021-07-22 08:16:35,26.5733,50.0369,116.82,41,6,14.36
464,Road Town,VG,2021-07-22 08:16:36,18.4167,-64.6167,82.49,75,4,21.3
465,Manikling,PH,2021-07-22 08:16:36,6.8791,126.0606,87.39,64,65,7.09
466,Bereda,ES,2021-07-22 08:16:37,43.2686,-7.5406,64.42,100,100,0.47
467,Sumy,UA,2021-07-22 08:16:03,50.9216,34.8003,71.37,55,1,13.24
468,Ypsilanti,US,2021-07-22 08:16:37,42.2412,-83.613,59.58,92,1,3.44
469,San Quintin,MX,2021-07-22 08:16:38,30.4833,-115.95,69.4,86,100,7.2
470,Anzio,IT,2021-07-22 08:16:38,41.4853,12.6179,90.01,44,0,6.38
471,Atkinson,US,2021-07-22 08:16:38,42.8384,-71.147,63.72,86,1,1.01
472,Novobirilyussy,RU,2021-07-22 08:16:39,56.9514,90.6661,81.12,35,58,5.17
473,Bayan,CN,2021-07-22 08:16:39,46.0833,127.4,88.72,58,69,5.06
474,Half Moon Bay,US,2021-07-22 08:16:40,37.4636,-122.4286,61.38,83,1,0.0
475,Asyut,EG,2021-07-22 08:16:40,27.181,31.1837,96.48,24,0,16.64
476,Sal Rei,CV,2021-07-22 08:16:41,16.1833,-22.9167,77.2,83,40,5.75
477,Mayumba,GA,2021-07-22 08:16:41,-3.432,10.6554,74.1,74,95,2.95
478,Kamaishi,JP,2021-07-22 08:16:41,39.2667,141.8833,77.95,95,100,5.48
479,Lahad Datu,MY,2021-07-22 08:16:42,5.0268,118.327,86.52,62,100,6.62
480,Alyangula,AU,2021-07-22 08:16:42,-13.8483,136.4192,75.52,66,46,1.39
481,Requena,ES,2021-07-22 08:16:43,39.4883,-1.1004,77.52,30,0,3.36
482,Lagoa,PT,2021-07-22 08:16:43,39.05,-27.9833,66.87,75,88,15.84
483,Jacksonville,US,2021-07-22 08:16:39,30.3322,-81.6556,78.03,88,1,0.0
484,Sakakah,SA,2021-07-22 08:16:44,29.9697,40.2064,98.17,13,0,11.7
485,Gornopravdinsk,RU,2021-07-22 08:16:44,60.05,69.9,78.4,37,100,2.66
486,Saint-Paul,RE,2021-07-22 08:16:45,-21.0096,55.2707,77.11,65,31,4.59
487,Sakaiminato,JP,2021-07-22 08:16:45,35.55,133.2333,87.73,66,75,10.36
488,Uzunovo,RU,2021-07-22 08:16:45,54.5386,38.6173,67.78,53,0,15.19
489,Lasa,IT,2021-07-22 08:16:46,46.6166,10.7002,74.03,75,30,1.32
490,Ayan,RU,2021-07-22 08:16:46,56.45,138.1667,66.4,78,30,3.11
491,Batemans Bay,AU,2021-07-22 08:16:47,-35.7167,150.1833,54.91,66,95,8.14
492,Saint-Francois,FR,2021-07-22 08:16:47,46.4154,3.9054,76.48,67,0,1.14
493,Beloha,MG,2021-07-22 08:16:47,-25.1667,45.05,75.49,49,96,5.66
494,Acarau,BR,2021-07-22 08:16:48,-2.8856,-40.12,76.66,80,22,14.34
495,Torres,BR,2021-07-22 08:16:48,-29.3353,-49.7269,48.79,80,0,5.35
496,Isla Mujeres,MX,2021-07-22 08:16:49,21.2311,-86.731,82.29,81,3,10.63
497,Altay,CN,2021-07-22 08:16:49,47.8667,88.1167,90.46,18,100,10.67
498,Ghanzi,BW,2021-07-22 08:16:49,-21.5667,21.7833,49.6,18,0,12.48
499,Abnub,EG,2021-07-22 08:16:50,27.2696,31.1511,96.26,24,0,16.51
500,Dengzhou,CN,2021-07-22 08:16:50,37.8086,120.7508,80.58,69,100,9.91
501,Carauari,BR,2021-07-22 08:16:51,-4.8828,-66.8958,71.02,72,85,2.73
502,Koslan,RU,2021-07-22 08:16:51,63.4564,48.8989,61.48,35,66,5.99
503,Great Falls,US,2021-07-22 08:12:21,47.5002,-111.3008,71.42,64,20,1.99
504,Ellensburg,US,2021-07-22 08:16:52,46.9965,-120.5479,62.24,63,1,21.85
505,Dawlatabad,AF,2021-07-22 08:16:52,36.4141,64.9053,102.27,11,5,7.2
506,Furano,JP,2021-07-22 08:16:52,43.2818,142.4743,83.7,56,33,1.07
507,Sivaki,RU,2021-07-22 08:16:53,52.6333,126.75,93.83,41,29,8.81
508,Huarmey,PE,2021-07-22 08:16:53,-10.0681,-78.1522,62.98,87,51,7.58
509,Hushitai,CN,2021-07-22 08:16:54,41.9322,123.5114,88.95,63,100,5.55
510,Bundaberg,AU,2021-07-22 08:16:54,-24.85,152.35,60.22,64,0,1.01
511,Cocachacra,PE,2021-07-22 08:16:54,-17.0883,-71.7575,59.22,85,4,2.35
512,Alamogordo,US,2021-07-22 08:16:55,32.8995,-105.9603,77.22,52,1,3.0
513,Port Hedland,AU,2021-07-22 08:16:55,-20.3167,118.5667,84.25,48,22,16.11
514,Pangoa,PE,2021-07-22 08:16:56,-12.1167,-73.0,63.28,85,31,2.35
515,Hobyo,SO,2021-07-22 08:16:56,5.3505,48.5268,85.06,60,39,24.87
516,Camacupa,AO,2021-07-22 08:16:56,-12.0167,17.4833,64.17,24,0,8.52
517,La Romana,DO,2021-07-22 08:16:57,18.4273,-68.9728,78.53,87,37,8.95
518,Chapleau,CA,2021-07-22 08:16:57,47.8405,-83.4034,52.39,74,91,4.68
519,Wanning,CN,2021-07-22 08:16:58,18.8003,110.3967,85.86,76,100,5.08
520,Buraydah,SA,2021-07-22 08:16:58,26.326,43.975,108.05,12,3,13.42
521,Balkanabat,TM,2021-07-22 08:16:58,39.5108,54.3671,105.53,11,35,10.02
522,Rundu,NA,2021-07-22 08:16:59,-17.9333,19.7667,61.81,30,0,11.01
523,Ajdabiya,LY,2021-07-22 08:16:59,30.7554,20.2263,84.2,53,0,13.31
524,Petropavlovsk-Kamchatskiy,RU,2021-07-22 08:14:37,53.0452,158.6483,57.79,88,40,11.18
525,Sheopur,IN,2021-07-22 08:17:00,25.6667,76.7,94.42,52,92,6.46
526,Hare Bay,CA,2021-07-22 08:17:00,48.8499,-54.0148,47.55,89,100,5.99
527,Kokopo,PG,2021-07-22 08:17:00,-4.352,152.2633,79.21,85,99,7.78
528,Cabedelo,BR,2021-07-22 08:17:01,-6.9811,-34.8339,70.47,83,64,12.68
529,Usolye,RU,2021-07-22 08:17:01,59.4268,56.6808,66.22,66,100,2.3
530,Welkom,ZA,2021-07-22 08:17:02,-27.9864,26.7066,38.35,56,7,14.52
531,Calamar,CO,2021-07-22 08:17:02,10.2511,-74.9146,80.55,74,30,1.88
532,Tete,MZ,2021-07-22 08:17:03,-16.1564,33.5867,78.89,50,0,0.0
533,Keti Bandar,PK,2021-07-22 08:17:03,24.1447,67.4497,86.74,78,100,18.97
534,Syava,RU,2021-07-22 08:17:03,58.0146,46.3222,65.73,70,54,6.73
535,Vestmannaeyjar,IS,2021-07-22 08:17:04,63.4427,-20.2734,53.28,94,100,8.1
536,Magelang,ID,2021-07-22 08:17:04,-7.4706,110.2178,85.3,62,94,6.46
537,Kodinsk,RU,2021-07-22 08:17:05,58.6881,99.1844,66.52,76,100,4.52
538,Harper,LR,2021-07-22 08:17:05,4.375,-7.7169,77.97,79,69,8.84
539,Sorland,NO,2021-07-22 08:17:06,67.667,12.6934,50.07,87,100,16.11
540,Kapoeta,SS,2021-07-22 08:17:06,4.7717,33.5903,85.59,42,98,14.45
541,Macaubas,BR,2021-07-22 08:17:06,-13.0194,-42.6986,59.45,91,0,3.49
542,Khani,GE,2021-07-22 08:17:07,41.9563,42.9566,67.57,98,97,2.82
543,Big Spring,US,2021-07-22 08:17:07,32.2504,-101.4787,73.24,72,1,1.99
544,Raton,US,2021-07-22 08:17:08,36.9034,-104.4391,66.54,72,1,9.22
545,Qarayeri,AZ,2021-07-22 08:17:08,40.7886,46.3066,92.28,38,20,6.91
546,Tripoli,LY,2021-07-22 08:17:08,32.8752,13.1875,80.28,62,0,3.09
547,Moree,AU,2021-07-22 08:17:09,-29.4667,149.85,53.62,54,100,6.91
548,Quelimane,MZ,2021-07-22 08:17:09,-17.8786,36.8883,75.15,88,75,0.0
549,Gigante,CO,2021-07-22 08:17:10,2.3868,-75.5453,66.0,96,95,3.65
550,Tura,IN,2021-07-22 08:17:10,25.5198,90.2201,89.83,64,86,1.1
551,Vite,IN,2021-07-22 08:17:11,17.2833,74.55,74.95,80,100,25.97
552,Riyadh,SA,2021-07-22 08:16:15,24.6877,46.7219,111.34,19,2,5.55
553,Presidencia Roque Saenz Pena,AR,2021-07-22 08:17:11,-26.7852,-60.4388,50.77,65,0,5.84
554,Russell,US,2021-07-22 08:17:11,32.3502,-85.1999,74.48,91,90,0.0
555,Te Karaka,NZ,2021-07-22 08:17:12,-38.4654,177.8679,52.47,81,5,5.23
556,Muros,ES,2021-07-22 08:17:12,42.7762,-9.0603,63.99,85,9,1.16
557,Denpasar,ID,2021-07-22 08:17:13,-8.65,115.2167,82.06,83,75,14.97
558,Key Largo,US,2021-07-22 08:17:13,25.0865,-80.4473,81.0,73,70,5.03
